Gene ID	Gene Name	ERR3452819	ERR3452821	ERR3452822	ERR3452820	ERR3452816	ERR3452817	ERR3452823	ERR3452818	ERR3452815
WBGene00199332	T23F2.9	0	0	0	0	0	0	0	0	0
WBGene00199333	F45H11.10	0	1	0	0	0	0	0	0	0
WBGene00199334	T27E4.20	0	0	0	0	0	0	0	0	0
WBGene00199335	F33C8.7	0	0	0	0	0	0	0	0	0
WBGene00199336	C41C4.14	0	0	0	0	0	0	0	0	0
WBGene00199337	F42D1.10	0	0	0	0	0	0	0	0	0
WBGene00199338	F26A10.19	0	0	0	0	0	0	0	0	0
WBGene00199339	C41G7.13	0	0	0	0	0	0	0	0	0
WBGene00199340	Y43F8C.27	0	0	0	0	0	0	0	0	0
WBGene00199341	C50E10.12	0	0	0	0	0	0	0	0	0
WBGene00199342	F22B3.15	0	0	0	0	0	0	0	0	0
WBGene00199343	F42E11.6	0	0	0	0	0	0	0	0	0
WBGene00199344	E02C12.16	0	0	0	0	0	0	0	0	0
WBGene00199345	F45B8.15	0	0	0	0	0	0	0	0	0
WBGene00199346	F16A11.7	0	0	0	0	0	0	0	0	0
WBGene00199347	F47B7.14	0	0	0	0	0	0	0	0	0
WBGene00199348	C02B4.10	0	0	0	0	0	0	0	0	0
WBGene00199349	C40H5.14	0	0	0	0	0	0	0	0	0
WBGene00199350	F13D11.15	0	0	0	0	0	0	0	0	0
WBGene00199351	EGAP3.3	0	0	0	0	0	0	0	0	0
WBGene00199352	C26G2.6	0	0	0	0	0	0	0	0	0
WBGene00199353	C05B10.16	0	0	0	0	0	0	0	0	0
WBGene00199354	C31H1.97	0	0	0	0	0	0	0	0	0
WBGene00199355	F56E3.17	0	0	0	0	0	0	0	0	0
WBGene00199356	R04F11.21	0	0	0	0	0	0	0	0	0
WBGene00199357	Y39G8C.9	0	0	0	0	0	0	0	0	0
WBGene00199358	F46H6.10	0	0	0	0	0	0	1	0	0
WBGene00199359	F35E8.19	0	0	0	0	0	0	0	0	0
WBGene00199360	F44E5.10	0	0	0	0	0	0	0	0	0
WBGene00199361	B0310.7	0	0	0	0	0	0	0	0	0
WBGene00199362	F29D10.7	1	0	0	1	0	0	0	0	0
WBGene00199363	ZK945.13	0	0	0	0	0	0	0	0	0
WBGene00199364	F17H10.7	0	0	0	0	0	0	0	0	0
WBGene00199365	C17G1.11	0	0	0	0	0	0	0	0	0
WBGene00199366	T06F4.12	0	0	0	0	0	0	0	0	0
WBGene00199367	Y69H2.20	0	0	0	0	0	0	0	1	0
WBGene00199368	Y38F1A.12	0	0	0	0	0	0	0	0	0
WBGene00199369	H14E04.8	0	0	0	0	0	0	0	0	0
WBGene00199370	F25B4.14	0	0	0	0	0	0	0	0	1
WBGene00199371	T03F7.14	0	1	0	0	0	1	0	0	0
WBGene00199372	C23H3.11	0	0	0	0	0	0	0	0	0
WBGene00199373	F14F3.12	0	0	0	0	0	0	0	0	0
WBGene00199374	C07A12.13	0	0	0	0	0	0	0	0	1
WBGene00199375	C56A3.13	0	0	0	0	0	0	0	0	0
WBGene00199376	Y66A7AL.7	0	0	0	0	0	0	0	0	0
WBGene00199377	F09E5.20	0	0	0	0	0	0	0	0	0
WBGene00199378	Y51A2D.34	0	0	0	0	0	0	0	0	0
WBGene00199379	B0454.19	0	0	0	0	0	0	0	0	0
WBGene00199380	F35D2.12	0	0	0	0	0	0	0	0	0
WBGene00199381	F45G2.11	0	0	0	0	0	0	0	0	0
WBGene00199382	F11D5.22	0	0	0	0	0	0	0	0	0
WBGene00199383	K01A6.15	0	0	0	0	0	0	1	0	0
WBGene00199384	F41E7.15	0	0	0	0	0	0	0	0	0
WBGene00199385	F52E4.13	0	0	0	0	0	0	0	0	0
WBGene00199386	C14F11.23	0	0	0	0	0	0	0	0	0
WBGene00199387	R13A1.15	0	0	0	0	0	1	0	0	0
WBGene00199388	F47F6.11	0	0	0	0	0	0	0	0	0
WBGene00199389	B0563.15	0	0	0	0	0	0	0	0	0
WBGene00199390	B0273.111	0	0	0	0	1	0	0	0	0
WBGene00199391	C32C4.15	0	0	1	0	0	0	0	0	0
WBGene00199392	B0310.8	0	0	0	0	0	0	0	0	0
WBGene00199393	F56F10.8	0	0	0	0	0	0	1	0	0
WBGene00199394	K11D2.6	0	0	1	0	0	1	0	0	0
WBGene00199395	R90.10	0	0	0	0	0	0	0	0	0
WBGene00199396	T27B1.5	0	0	0	0	0	0	0	0	0
WBGene00199397	M110.12	0	0	0	0	0	0	0	0	0
WBGene00199398	ZC190.14	0	0	0	0	0	0	0	0	0
WBGene00199399	F26A10.20	0	0	1	0	0	0	0	0	0
WBGene00199400	C48E7.14	0	0	0	0	0	0	0	0	0
WBGene00199401	F25F2.4	0	0	0	0	0	0	0	0	0
WBGene00199402	B0336.16	0	0	0	0	0	0	0	0	0
WBGene00199403	F14H12.13	0	0	0	0	0	0	0	0	0
WBGene00199404	ZK1098.13	0	0	0	0	0	0	0	0	0
WBGene00199405	T06H11.16	0	1	1	1	0	1	0	0	0
WBGene00199406	C24B9.17	3	1	0	2	0	3	2	2	1
WBGene00199407	T21E12.8	0	0	0	0	0	0	0	0	0
WBGene00199408	T06G6.15	0	0	0	0	0	0	0	0	0
WBGene00199409	C33F10.21	0	0	0	0	0	0	0	0	0
WBGene00199410	C14F11.24	0	0	0	0	0	0	0	0	0
WBGene00199411	Y95B8A.14	0	0	0	0	0	0	0	0	0
WBGene00199412	Y4C6B.98	0	0	0	0	0	0	0	0	0
WBGene00199413	F02D10.14	0	0	0	0	0	0	0	0	0
WBGene00199414	F48E3.13	0	0	0	0	0	0	0	0	0
WBGene00199415	C07H6.16	0	0	0	0	0	0	0	0	0
WBGene00199416	Y40B1A.5	0	0	0	0	0	0	0	1	1
WBGene00199417	W10C8.13	0	0	0	0	0	0	0	0	1
WBGene00199418	T05B4.18	0	0	0	0	0	0	0	0	0
WBGene00199419	C48D5.7	0	0	0	0	0	0	0	0	0
WBGene00199420	F21C10.16	0	0	0	0	0	0	0	0	0
WBGene00199421	F13H6.22	0	0	0	0	0	0	0	0	0
WBGene00199422	Y73A3A.2	0	0	0	0	0	0	0	0	0
WBGene00199423	ZK617.17	0	0	0	0	0	0	0	0	0
WBGene00199424	R11B5.8	0	0	0	0	0	0	0	0	0
WBGene00199425	C34H3.17	0	0	0	1	0	0	0	0	0
WBGene00199426	D1022.15	0	0	0	1	1	0	0	0	0
WBGene00199427	Y38F2AR.18	0	0	0	0	0	0	0	0	0
WBGene00199428	K01A6.16	0	0	0	0	0	0	0	0	0
WBGene00199429	F38B6.13	0	0	0	0	0	0	0	0	0
WBGene00199430	F52F10.9	0	0	0	0	0	0	0	0	0
WBGene00199431	C31G12.11	0	0	0	0	0	0	0	0	0
WBGene00199432	R06C1.10	0	0	0	0	0	0	0	0	0
WBGene00199433	K11E4.10	0	0	2	0	0	0	0	0	0
WBGene00199434	C17H12.34	1	1	0	0	0	0	0	0	0
WBGene00199435	ZK669.8	0	0	0	0	0	0	0	0	0
WBGene00199436	F46A8.12	0	0	3	0	0	1	2	0	1
WBGene00199437	C08G9.6	2	4	4	1	4	2	2	3	3
WBGene00199438	W04G3.14	1	1	0	1	0	0	2	0	0
WBGene00199439	B0286.8	0	0	0	0	0	0	0	0	0
WBGene00199440	F38E9.8	0	0	0	0	0	0	0	0	0
WBGene00199441	B0350.73	0	0	0	0	0	0	0	0	0
WBGene00199442	Y69H2.21	0	0	0	0	0	0	0	0	0
WBGene00199443	K06C4.21	0	0	0	0	0	0	0	0	0
WBGene00199444	Y48B6A.20	0	0	0	0	0	0	0	0	0
WBGene00199445	F57G12.10	0	0	0	0	0	0	0	0	0
WBGene00199446	F28E10.13	0	0	0	0	0	0	0	0	0
WBGene00199447	F08B12.10	1	0	0	0	0	0	0	0	0
WBGene00199448	C04A11.8	0	0	0	0	0	0	0	0	0
WBGene00199449	F01E11.10	0	0	0	0	0	0	1	0	0
WBGene00199450	C34F11.14	0	0	0	0	0	0	0	0	0
WBGene00199451	T19F4.6	0	0	0	0	0	0	0	0	0
WBGene00199452	Y105C5A.1277	0	0	0	0	0	0	0	0	0
WBGene00199453	C01B7.13	0	0	0	0	0	0	0	0	0
WBGene00199454	F26F12.18	0	0	0	0	0	0	0	0	0
WBGene00199455	C03A7.15	0	0	0	0	0	0	0	0	0
WBGene00199456	F13H6.23	0	0	0	0	0	0	0	0	0
WBGene00199457	R13F6.14	0	0	0	0	0	0	0	0	0
WBGene00199458	F29F11.13	0	0	0	0	0	0	0	0	0
WBGene00199459	C31G12.12	0	0	0	0	0	0	0	0	0
WBGene00199460	C13B9.5	0	0	0	0	0	0	0	0	0
WBGene00199461	ZK1290.20	0	1	0	0	0	0	0	0	0
WBGene00199462	B0495.20	0	0	0	0	0	0	0	0	0
WBGene00199463	F48A9.5	0	0	0	0	0	0	2	0	0
WBGene00199464	T22B7.14	0	0	0	0	0	0	0	0	0
WBGene00199465	T23F2.10	0	0	0	0	0	0	0	0	0
WBGene00199466	F42D1.11	0	0	0	0	0	0	0	0	0
WBGene00199467	F58D5.10	0	0	0	0	1	0	0	0	1
WBGene00199468	T01B4.7	0	0	0	0	0	0	0	0	0
WBGene00199469	M05B5.8	0	0	0	0	0	0	0	0	0
WBGene00199470	ZK970.10	0	0	0	0	0	0	0	0	0
WBGene00199471	C17G10.11	0	0	0	0	0	0	0	0	0
WBGene00199472	C18C4.15	0	0	0	0	0	0	0	0	0
WBGene00199473	F45E6.7	0	0	2	2	0	0	0	0	0
WBGene00199474	ZK836.12	0	0	0	0	0	0	0	0	0
WBGene00199475	ZK112.14	0	0	0	0	0	0	0	0	0
WBGene00199476	C34B4.14	0	0	0	0	0	0	0	0	0
WBGene00199477	T26H10.7	0	0	0	0	0	0	0	0	0
WBGene00199478	C01F6.13	0	0	0	0	0	0	0	0	0
WBGene00199479	H01G02.13	0	0	0	0	0	0	0	0	0
WBGene00199480	T19F4.7	0	0	0	0	0	0	0	0	0
WBGene00199481	F57B7.11	0	0	0	0	0	0	0	0	0
WBGene00199482	C54D2.12	0	0	0	0	0	0	0	0	0
WBGene00199483	Y41C4A.27	0	0	0	0	0	0	0	0	0
WBGene00199484	C05D9.11	0	0	0	0	0	0	0	0	0
WBGene00199485	M117.11	0	0	1	0	0	2	0	0	0
WBGene00199486	Y48G8AR.5	0	0	0	0	0	0	0	0	0
WBGene00199487	K08E4.11	0	0	0	0	0	0	0	0	0
WBGene00199488	W06H8.13	0	0	0	1	0	0	0	0	0
WBGene00199489	C06G1.14	0	0	0	0	0	0	0	0	0
WBGene00199490	M70.9	0	0	0	0	0	0	0	0	0
WBGene00199491	F35C11.11	0	0	0	0	0	0	0	0	0
WBGene00199492	Y69A2AR.41	0	0	0	0	0	0	0	0	0
WBGene00199493	C07A9.15	0	0	0	0	0	0	0	0	0
WBGene00199494	ZK836.13	0	0	0	0	0	0	0	0	0
WBGene00199495	C25A1.18	0	0	0	0	0	0	0	0	0
WBGene00199496	C06A6.11	0	0	0	0	0	0	0	0	0
WBGene00199497	R155.7	0	0	0	0	0	0	0	0	0
WBGene00199498	K07E12.4	0	0	0	0	0	0	0	0	0
WBGene00199499	F58G11.10	0	0	0	0	0	0	0	0	0
WBGene00199500	F09F9.12	0	0	0	0	0	0	0	0	0
WBGene00199501	Y102A11A.12	0	0	0	0	0	0	0	0	0
WBGene00199502	K10D6.16	0	0	0	0	0	0	0	0	0
WBGene00199503	C09B9.81	0	0	0	0	0	0	0	0	0
WBGene00199504	Y49G5B.4	0	1	2	0	0	1	1	0	0
WBGene00199505	Y106G6C.1	0	0	0	0	0	0	0	0	0
WBGene00199506	F36D1.17	0	0	0	0	0	0	0	0	0
WBGene00199507	R173.10	0	0	0	0	0	0	0	0	0
WBGene00199508	F09C3.8	0	0	0	0	0	0	0	0	0
WBGene00199509	ZK381.50	0	0	0	0	0	0	0	0	0
WBGene00199510	K01A11.7	0	0	0	0	0	0	0	0	0
WBGene00199511	Y54E5B.6	0	0	0	0	0	0	0	0	0
WBGene00199512	T24H7.7	0	0	0	0	0	0	0	0	0
WBGene00199513	R08D7.8	0	1	0	0	0	0	0	0	0
WBGene00199514	C07H6.17	0	0	0	0	0	0	0	0	0
WBGene00199515	F56B6.7	0	0	0	0	0	0	0	0	0
WBGene00199516	F28D1.20	0	0	0	0	0	0	0	0	0
WBGene00199517	C02C6.8	0	0	0	0	0	0	0	0	0
WBGene00199518	F22A3.14	0	0	1	1	1	0	0	0	0
WBGene00199519	F01G12.14	0	0	0	0	0	0	0	0	0
WBGene00199520	K08E7.11	0	0	0	0	0	0	0	0	0
WBGene00199521	F55F1.9	0	0	0	0	0	0	0	0	0
WBGene00199522	T24A11.6	0	0	0	1	0	0	0	0	0
WBGene00199523	F25D7.8	0	0	0	0	0	0	0	0	0
WBGene00199524	C55B6.6	0	0	0	0	0	0	0	0	0
WBGene00199525	C03A3.5	0	0	1	0	0	0	0	0	0
WBGene00199526	F55E10.10	0	0	0	0	0	0	0	0	0
WBGene00199527	C31G12.13	0	0	0	0	0	0	0	0	0
WBGene00199528	F35H8.10	0	0	0	0	0	0	0	0	0
WBGene00199529	Y24D9A.12	0	0	0	0	0	0	0	0	0
WBGene00199530	B0511.15	0	0	0	0	0	0	0	0	0
WBGene00199531	C36F7.19	0	0	0	0	0	0	0	0	0
WBGene00199532	W03C9.10	0	0	0	0	0	0	1	0	0
WBGene00199533	D1007.22	0	0	0	0	0	1	0	0	0
WBGene00199534	F47C8.3	0	0	0	0	0	0	0	0	0
WBGene00199535	F53F8.10	0	0	0	0	0	0	0	0	0
WBGene00199536	F28F5.13	0	0	0	0	0	0	0	0	0
WBGene00199537	F31F6.13	0	0	0	0	0	0	0	0	0
WBGene00199538	C34E11.13	0	0	0	0	0	0	0	0	0
WBGene00199539	ZK381.51	0	0	0	0	0	0	0	0	0
WBGene00199540	F45E4.18	0	0	0	0	0	0	0	0	0
WBGene00199541	Y41E3.460	0	0	1	0	0	0	0	0	0
WBGene00199542	Y113G7A.19	0	0	0	0	0	0	0	0	0
WBGene00199543	H08J11.7	0	0	0	0	0	0	0	0	0
WBGene00199544	F46F2.11	0	0	0	0	0	0	0	0	0
WBGene00199545	F12D9.13	0	0	0	0	0	0	0	0	0
WBGene00199546	F35D2.13	0	0	0	0	0	0	0	0	0
WBGene00199547	C24A1.5	0	0	0	0	0	0	0	0	0
WBGene00199548	Y38E10A.30	0	0	0	0	0	1	0	0	0
WBGene00199549	ZK809.13	0	0	0	0	0	0	0	0	0
WBGene00199550	K02E10.9	0	0	0	0	0	0	0	0	0
WBGene00199551	F57G4.13	0	0	0	0	0	0	0	0	0
WBGene00199552	F54F2.11	0	0	0	0	0	0	0	0	0
WBGene00199553	C34E7.7	0	0	0	0	0	0	0	0	0
WBGene00199554	F49E10.17	0	0	0	0	0	0	0	0	0
WBGene00199555	F57C7.11	0	0	0	0	0	0	0	0	0
WBGene00199556	Y49F6A.7	0	0	0	0	0	0	0	0	0
WBGene00199557	K01F9.7	0	0	0	0	0	0	0	0	0
WBGene00199558	F22E12.10	0	0	0	0	0	0	0	0	0
WBGene00199559	K03H9.11	0	0	0	0	0	0	0	0	0
WBGene00199560	C39B10.10	0	0	0	0	0	0	0	0	0
WBGene00199561	Y47D3B.18	0	0	0	0	0	0	0	0	0
WBGene00199562	T27B1.6	0	0	0	0	0	0	0	0	0
WBGene00199563	C33G3.10	0	2	1	2	0	1	2	0	0
WBGene00199564	Y43H11AL.5	0	0	0	0	0	0	0	0	0
WBGene00199565	F47B10.11	0	0	1	0	0	0	0	0	0
WBGene00199566	C54G4.13	0	0	0	0	0	0	0	0	0
WBGene00199567	C34E11.14	0	0	0	0	0	0	0	0	0
WBGene00199568	R03A10.11	0	0	0	0	0	0	0	0	0
WBGene00199569	F25F6.3	0	0	0	0	0	0	0	0	0
WBGene00199570	C43F9.17	0	0	0	0	0	0	0	0	0
WBGene00199571	T21H8.8	0	0	0	0	0	0	0	0	0
WBGene00199572	F41C6.13	0	0	0	1	0	0	0	0	0
WBGene00199573	C06A6.12	0	0	0	0	0	0	0	0	0
WBGene00199574	Y41D4B.29	0	0	0	0	0	0	0	0	0
WBGene00199575	H03A11.9	0	0	0	0	0	0	0	0	0
WBGene00199576	C03H5.8	0	0	0	0	0	0	0	0	0
WBGene00199577	F22F7.9	0	0	0	0	0	0	0	0	0
WBGene00199578	T28D6.13	1	0	0	0	0	0	0	0	0
WBGene00199579	C17H11.8	0	0	0	0	0	0	0	0	0
WBGene00199580	R03D7.13	0	0	0	0	0	0	0	0	0
WBGene00199581	Y80D3A.12	0	0	0	0	0	0	0	0	0
WBGene00199582	ZK1025.16	0	0	0	0	0	0	0	0	0
WBGene00199583	T05B11.10	0	0	0	0	0	0	0	0	0
WBGene00199584	F31E8.16	0	0	0	0	0	0	0	0	0
WBGene00199585	ZK1193.9	0	0	0	0	0	0	0	0	0
WBGene00199586	K04G2.13	0	0	0	0	0	0	0	0	0
WBGene00199587	E01G6.5	0	0	0	0	0	0	0	0	0
WBGene00199588	F25H8.16	0	0	0	0	0	0	0	0	0
WBGene00199589	C16E9.19	0	0	0	0	0	0	0	0	0
WBGene00199590	F58H7.10	0	0	0	0	0	0	0	0	0
WBGene00199591	Y54G2A.65	0	0	0	0	0	0	0	0	0
WBGene00199592	ZK180.13	0	0	0	0	0	0	0	0	0
WBGene00199593	ZK867.16	0	0	0	0	0	0	0	0	0
WBGene00199594	M60.11	0	0	0	0	0	0	0	0	0
WBGene00199595	F49E2.9	0	0	0	0	0	0	0	0	0
WBGene00199596	C49F8.11	0	0	0	0	0	0	0	0	0
WBGene00199597	F53G12.15	0	0	0	0	0	0	0	0	0
WBGene00199598	F38B6.14	0	0	0	0	0	0	0	0	0
WBGene00199599	K08A8.21	0	0	0	0	0	0	0	0	0
WBGene00199600	D1005.9	0	0	0	0	0	0	0	0	0
WBGene00199601	Y55F3BR.15	0	0	0	0	0	0	0	0	0
WBGene00199602	W09C5.14	0	0	0	0	0	0	0	1	0
WBGene00199603	F13G11.144	0	0	0	0	0	0	0	1	0
WBGene00199604	Y39A1B.7	0	0	0	0	0	0	0	0	0
WBGene00199605	K09C8.11	0	0	0	0	0	0	0	0	0
WBGene00199606	T05A6.15	0	0	1	0	0	0	0	0	0
WBGene00199607	ZK973.21	0	0	0	0	0	0	0	0	0
WBGene00199608	T21B6.12	0	0	0	0	0	0	0	0	0
WBGene00199609	B0414.12	0	0	0	0	0	0	0	0	0
WBGene00199610	T22B7.15	0	1	0	0	0	0	0	0	0
WBGene00199611	Y51H7C.27	0	0	0	0	0	0	0	0	0
WBGene00199612	C06G1.15	0	0	0	0	0	0	0	0	0
WBGene00199613	F10E9.16	0	0	0	0	0	0	0	0	0
WBGene00199614	C45B2.13	0	0	0	0	0	0	0	0	0
WBGene00199615	T04F3.9	0	1	0	0	0	0	0	0	0
WBGene00199616	C08C3.10	0	0	0	0	0	0	0	0	0
WBGene00199617	F46F3.13	0	0	0	0	0	0	0	0	0
WBGene00199618	K10G6.6	0	0	0	0	0	0	0	0	0
WBGene00199619	F54E7.13	0	0	0	0	0	0	0	0	0
WBGene00199620	W05B2.13	0	0	0	0	0	0	0	0	0
WBGene00199621	B0034.13	0	0	0	0	0	0	0	0	0
WBGene00199622	T08G11.9	0	0	0	0	0	0	0	0	0
WBGene00199623	C01F4.8	0	0	0	0	0	0	0	0	0
WBGene00199624	C02D4.11	0	0	0	0	0	0	0	0	0
WBGene00199625	F34D10.10	0	0	0	0	0	0	0	0	0
WBGene00199626	ZC317.8	0	0	0	0	0	0	0	0	0
WBGene00199627	K03C7.10	0	0	0	0	0	0	0	0	0
WBGene00199628	Y7A9D.66	0	0	0	0	0	0	0	0	0
WBGene00199629	F52F12.14	0	0	0	0	0	0	0	0	0
WBGene00199630	C09H10.15	0	0	0	0	1	0	0	0	0
WBGene00199631	F59G1.13	0	1	1	0	0	0	0	0	0
WBGene00199632	C15B12.12	0	0	0	0	0	0	0	0	0
WBGene00199633	F57F10.3	0	0	0	0	0	0	0	0	0
WBGene00199634	T10A3.3	0	0	0	0	0	0	0	0	0
WBGene00199635	Y39G10AR.31	0	0	0	0	0	0	0	0	0
WBGene00199636	F29G9.13	0	3	0	1	0	0	1	0	0
WBGene00199637	C56G3.3	0	0	0	0	0	0	0	0	0
WBGene00199638	R04B3.6	0	0	1	0	0	0	1	0	1
WBGene00199639	F56A12.8	0	0	0	0	0	0	0	0	0
WBGene00199640	C31H5.8	0	0	0	0	0	0	0	0	0
WBGene00199641	K09G1.5	0	0	0	0	0	0	0	2	0
WBGene00199642	T19E7.26	0	0	0	0	0	0	0	0	0
WBGene00199643	F11A1.12	0	0	0	0	0	0	0	0	0
WBGene00199644	F23H12.17	0	0	0	0	0	0	0	0	0
WBGene00199645	C44B7.18	0	0	0	0	0	0	0	0	0
WBGene00199646	Y51B9A.12	0	0	0	0	0	0	0	0	0
WBGene00199647	ZK40.7	0	0	0	0	0	0	0	0	0
WBGene00199648	DY3.9	0	0	0	0	0	0	0	1	0
WBGene00199649	F46G11.15	0	0	0	0	0	0	0	0	0
WBGene00199650	C54G6.7	0	0	0	0	0	0	0	0	0
WBGene00199651	F09D5.7	0	0	0	0	0	0	0	0	0
WBGene00199652	C41G11.15	0	0	0	0	0	0	1	0	0
WBGene00199653	B0350.74	0	0	0	0	1	1	0	1	0
WBGene00199654	F56E10.6	0	0	0	0	0	0	0	0	0
WBGene00199655	C30D11.2	0	0	0	0	0	0	0	0	0
WBGene00199656	F47A4.6	0	0	0	0	0	0	0	0	0
WBGene00199657	C35D10.19	0	0	0	0	0	0	0	0	0
WBGene00199658	C09D8.11	0	0	0	0	0	1	1	1	0
WBGene00199659	D1044.12	0	0	0	0	0	0	0	0	0
WBGene00199660	E02H4.9	0	0	0	0	0	0	0	0	0
WBGene00199661	C16B8.8	3	5	2	2	2	2	2	3	1
WBGene00199662	W04G5.14	0	0	0	0	0	0	0	0	0
WBGene00199663	B0507.14	0	0	0	0	0	0	0	0	1
WBGene00199664	C44B12.10	0	0	0	0	0	0	0	0	0
WBGene00199665	K04D7.14	0	0	0	0	0	0	0	0	0
WBGene00199666	Y73B6BL.280	0	0	0	0	0	0	0	0	0
WBGene00199667	T04F8.14	0	0	0	0	0	0	0	0	0
WBGene00199668	R12G8.3	0	0	0	0	0	0	0	0	0
WBGene00199669	Y54E10A.25	0	0	0	0	0	0	0	0	0
WBGene00199670	C10G11.14	2	0	0	1	0	0	0	1	1
WBGene00199671	Y75B8A.54	0	0	0	0	0	0	0	0	0
WBGene00199672	F46G11.16	0	0	0	0	0	0	0	0	0
WBGene00199673	C18H9.10	0	0	0	0	0	0	0	0	0
WBGene00199674	K10H10.14	0	0	0	0	1	1	0	0	0
WBGene00199675	F54F7.13	0	0	0	0	0	0	0	0	0
WBGene00199676	F42H10.14	0	0	0	0	0	0	0	0	0
WBGene00199677	C10F3.14	0	0	0	0	0	0	0	0	0
WBGene00199678	T10E10.12	0	0	0	0	0	0	0	0	0
WBGene00199679	F38G1.4	0	0	0	0	1	0	0	0	0
WBGene00199680	C11G10.10	0	0	0	0	0	0	0	0	0
WBGene00199681	Y54G9A.15	0	0	0	0	0	0	0	0	0
WBGene00199682	C04C11.15	0	0	0	0	0	0	0	0	0
WBGene00199683	Y53C10A.20	0	0	0	0	0	0	0	0	0
WBGene00199684	Y42A5A.10	0	0	0	0	0	0	0	0	0
WBGene00199685	ZK757.6	0	0	0	0	0	0	0	0	0
WBGene00199686	T25D10.7	0	0	0	0	0	0	0	0	0
WBGene00199687	C50E10.13	1	1	1	0	0	0	1	0	0
WBGene00199688	C54C6.10	0	0	0	0	0	0	0	0	0
WBGene00199689	W01C8.13	0	0	0	0	0	0	0	0	0
WBGene00199690	F14D12.10	0	0	0	0	0	0	0	0	0
WBGene00199691	F56B3.14	1	0	0	0	0	0	0	0	0
WBGene00199692	R07H5.12	0	0	0	0	0	0	0	0	0
WBGene00199693	F31E8.17	0	0	0	0	0	0	0	0	0
WBGene00199694	2RSSE.6	1	3	1	7	2	0	0	3	5
WBGene00199695	F08G2.17	0	0	0	1	0	0	0	0	0
WBGene00199696	H21P03.8	0	0	0	0	0	0	0	0	0
WBGene00199697	F11A6.10	0	0	0	0	0	0	0	0	0
WBGene00199698	K11H3.11	0	0	0	0	0	0	0	0	0
WBGene00199699	F07A11.11	0	0	0	0	0	0	0	0	0
WBGene00199700	M60.12	0	0	0	0	0	0	0	0	0
WBGene00199701	R151.17	0	0	0	0	0	0	0	0	0
WBGene00199702	C11E4.11	0	0	0	0	0	0	0	0	0
WBGene00199703	F16F9.14	0	0	0	0	0	0	0	0	0
WBGene00199704	C08B6.16	0	0	0	0	0	0	0	0	0
WBGene00199705	T02E9.22	0	0	0	0	0	0	0	0	0
WBGene00199706	T02C12.7	0	0	0	0	0	0	0	0	0
WBGene00199707	C48C5.7	0	0	0	0	0	0	0	0	0
WBGene00199708	C25F6.18	0	1	2	0	0	0	0	0	0
WBGene00199709	T06F4.13	0	0	0	0	0	0	0	0	0
WBGene00199710	F55A12.15	0	0	0	0	0	0	1	1	0
WBGene00199711	ZK867.17	0	0	0	0	0	0	0	0	0
WBGene00199712	K02C4.9	0	0	0	0	0	0	0	0	0
WBGene00199713	C43G2.30	0	0	0	0	0	0	0	1	0
WBGene00199714	R02F11.6	0	0	0	0	0	0	0	0	0
WBGene00199715	D1053.6	0	0	0	0	0	0	0	0	0
WBGene00199716	C05C9.11	0	0	0	0	0	0	0	0	0
WBGene00199717	T19B10.17	0	0	0	0	0	0	0	0	0
WBGene00199718	F13G3.13	0	1	0	0	0	0	0	0	0
WBGene00199719	C47F8.10	0	0	0	0	0	0	0	0	0
WBGene00199720	C13A10.4	0	0	0	0	0	0	0	0	0
WBGene00199721	H08J11.8	0	0	0	0	0	0	0	0	0
WBGene00199722	F47E1.13	0	0	0	0	0	0	0	0	0
WBGene00199723	W07E6.7	0	0	0	0	0	0	4	0	1
WBGene00199724	F10C1.16	0	0	0	0	0	0	0	0	0
WBGene00199725	Y47D3B.19	0	0	0	0	0	0	0	0	0
WBGene00199726	F38E11.23	0	0	0	0	0	0	0	0	0
WBGene00199727	F35A5.13	0	0	0	0	0	0	0	0	0
WBGene00199728	F13H6.24	0	0	0	0	0	0	0	0	0
WBGene00199729	ZC513.18	0	0	1	0	0	0	0	1	1
WBGene00199730	W08D2.11	0	0	0	0	0	0	0	0	0
WBGene00199731	C06G4.7	0	0	0	0	0	0	0	0	0
WBGene00199732	F34H10.6	0	0	0	0	0	0	0	0	0
WBGene00199733	C08E8.13	0	0	0	0	0	0	0	0	0
WBGene00199734	C16C2.7	0	0	0	0	0	0	0	0	0
WBGene00199735	F14F11.4	0	0	0	0	0	0	0	0	0
WBGene00199736	W03G11.17	0	0	0	0	0	0	0	0	0
WBGene00199737	F37D6.10	0	0	0	0	0	0	0	0	0
WBGene00199738	C11G10.11	0	0	0	0	1	0	1	0	0
WBGene00199739	C32A9.3	0	0	0	0	0	0	0	0	0
WBGene00199740	F07A11.12	1	6	3	2	0	3	7	0	1
WBGene00199741	F22B3.16	0	0	0	0	0	0	0	0	0
WBGene00199742	T06E8.6	0	0	0	0	0	0	0	0	0
WBGene00199743	F31D4.11	0	0	0	0	0	0	0	0	0
WBGene00199744	R07B5.11	0	0	1	0	0	0	0	0	0
WBGene00199745	F10F2.12	0	0	0	0	0	0	0	0	0
WBGene00199746	F58G11.11	0	0	0	0	0	0	0	0	0
WBGene00199747	F54F11.5	0	0	0	0	0	0	0	0	0
WBGene00199748	R05H11.3	0	0	0	0	0	0	0	0	0
WBGene00199749	T08G2.8	0	0	0	0	0	0	0	0	0
WBGene00199750	F26D11.17	0	0	0	0	0	0	0	0	0
WBGene00199751	T05E11.10	0	2	0	1	1	0	0	0	0
